"August 9, 2022",Carr Joins Sullivan in Alaska,Carr Joins Senator Sullivan in Alaska with Broadband Officials,News Relea,"Media Relations, Office of Commissioner C","Events Focus on Expanding Connectivity, Telehealth, Workforce, and New Federal Program",https://docs.fcc.gov/public/attachments/DOC-386086A1.pdf,https://www.fcc.gov/document/carr-joins-sullivan-alaska
"September 16, 2021",FCC Narrows Disaster Reporting Area for Hurricanes Ida & Nicholas,CC Narrows Disaster Reporting Area for Hurricanes Ida & Nicholas,Public Noti,Media Relation,unknown,https://docs.fcc.gov/public/attachments/DA-21-1166A1.pdf,https://www.fcc.gov/document/fcc-narrows-disaster-reporting-area-hurricanes-ida-nicholas
"September 16, 2021","Hurricanes Ida & Nicholas Comms Status Report for September 16, 2021","Hurricanes Ida & Nicholas Comms Status Report for September 16, 2021",Repor,Media Relation,"Communications status report for areas affected by Hurricanes Ida and Nicholas for September 16, 2021",https://docs.fcc.gov/public/attachments/DOC-375808A1.pdf,https://www.fcc.gov/document/hurricanes-ida-nicholas-comms-status-report-september-16-2021
"September 16, 2021",Carr Recognizes Tower Climber Jeremy Buckles with '5G Ready' Hard Hat,CC Commissioner Brendan Carr recognizes tower climber Jeremy Buckles as part of his series of 5G Ready Hard Hat presentations.,News Relea,Media Relation,FCC Commissioner Brendan Carr has been recognizing the contributions of America's hard-working tower techs through a series of 5G Ready Hard Hat presentations.,https://docs.fcc.gov/public/attachments/DOC-375804A1.pdf,https://www.fcc.gov/document/carr-recognizes-tower-climber-jeremy-buckles-5g-ready-hard-hat
"September 15, 2021","Hurricanes Ida & Nicholas Comms Status Report for September 15, 2021","Communications Status Report for  Areas Impacted by Hurricanes Ida and Nicholas September 15, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricanes Ida and Nicholas for September 15, 2021",https://docs.fcc.gov/public/attachments/DOC-375778A1.pdf,https://www.fcc.gov/document/hurricanes-ida-nicholas-comms-status-report-september-15-2021
"September 15, 2021",New Economic Analysis Bolsters Carr's Call for Ending Big Tech's Free,New Economic Analysis Bolsters Carr's Call for Ending Big Tech's Free Rid,News Relea,"Media Relations, Office of Commissioner C",Requiring Big Tech to Contribute a Fair Share into USF Would Reduce Consumers' C,https://docs.fcc.gov/public/attachments/DOC-375777A1.pdf,https://www.fcc.gov/document/new-economic-analysis-bolsters-carrs-call-ending-big-techs-free
"September 14, 2021",FCC Extends Scope of Hurricane Ida Disaster Reporting Due to Nicholas,Public Safety And Homeland Security Bureau Extends Scope Of Hurricane Ida Disaster Information Reporting To Include The Effects Hurricane Nicholas,Public Noti,"Public Safety and Homeland Security, Media Relation",unknown,https://docs.fcc.gov/public/attachments/DA-21-1152A1.pdf,https://www.fcc.gov/document/fcc-extends-scope-hurricane-ida-disaster-reporting-due-nicholas
"September 14, 2021","Hurricane Ida Communications Status Report for September 14, 2021","Communications Status Report for  Areas Impacted by Hurricane Ida September 14, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricane Ida for September 14, 2021",https://docs.fcc.gov/public/attachments/DOC-375741A1.pdf,https://www.fcc.gov/document/hurricane-ida-communications-status-report-september-14-2021
"September 14, 2021",Commissioner Starks at CBC Foundation Annual Legislative Conference,"Remarks of Commissioner Geoffrey Starks, Congressional Black Caucus Foundation 2021 Virtual Annual Legislative Conference, Energy Braintrust Pan",Speech,"Office of Commissioner Starks, Media Relation",Speech,https://docs.fcc.gov/public/attachments/DOC-375739A1.pdf,https://www.fcc.gov/document/commissioner-starks-cbc-foundation-annual-legislative-conference
"September 14, 2021",FCC Announces CSRIC VIII Members & Sept. 22 Meeting,"Acting Chairwoman Rosenworcel Announces Members Of Revitalized Communications Security, Reliability And Interoperablity Counc",News Relea,"Public Safety and Homeland Security, Media Relation","Restructured Membership Adds New Federal Expertise, Public Interest Participation, and Diversity to Focus on 5G Network Security and Reliability",https://docs.fcc.gov/public/attachments/DOC-375737A1.pdf,https://www.fcc.gov/document/fcc-announces-csric-viii-members-sept-22-meeting
"September 13, 2021","Hurricane Ida Communications Status Report for September 13, 2021","Communications Status Report for  Areas Impacted by Hurricane Ida September 13, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricane Ida for September 13, 2021",https://docs.fcc.gov/public/attachments/DOC-375697A1.pdf,https://www.fcc.gov/document/hurricane-ida-communications-status-report-september-13-2021
"September 12, 2021","Hurricane Ida Communications Status Report for September 12, 2021","Communications Status Report for  Areas Impacted by Hurricane Ida September 12, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricane Ida for September 12, 2021",https://docs.fcc.gov/public/attachments/DOC-375679A1.pdf,https://www.fcc.gov/document/hurricane-ida-communications-status-report-september-12-2021
"September 11, 2021","Hurricane Ida Communications Status Report for September 11, 2021","Communications Status Report for  Areas Impacted by Hurricane Ida September 11, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricane Ida for September 11, 2021",https://docs.fcc.gov/public/attachments/DOC-375678A1.pdf,https://www.fcc.gov/document/hurricane-ida-communications-status-report-september-11-2021
"September 10, 2021",Simington Addresses FCC Disability Advisory Committee,Simington Addresses FCC Disability Advisory Comm,News Relea,"Media Relations, Office of Commissioner Simington",unknown,https://docs.fcc.gov/public/attachments/DOC-375669A1.pdf,https://www.fcc.gov/document/simington-addresses-fcc-disability-advisory-committee
"September 10, 2021",Simington Addresses Silicon Flatirons Conference,Simington Addresses Silicon Flatirons Conferenc,News Relea,"Media Relations, Office of Commissioner Simington",unknown,https://docs.fcc.gov/public/attachments/DOC-375668A1.pdf,https://www.fcc.gov/document/simington-addresses-silicon-flatirons-conference
"September 10, 2021","Hurricane Ida Communications Status Report for September 10, 2021","Communications Status Report for  Areas Impacted by Hurricane Ida September 10, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricane Ida for September 10, 2021",https://docs.fcc.gov/public/attachments/DOC-375667A1.pdf,https://www.fcc.gov/document/hurricane-ida-communications-status-report-september-10-2021
"September 9, 2021",FCC Announces Tentative Agenda for September Open Meeting,CC Announces Tentative Agenda for September Open Meeting,News Relea,"Media Relations, Office of Chairwoman Rosenworcel","FCC Acting Chairwoman Jessica Rosenworcel announced the items tentatively on the agenda for the September Open Commission Meeting scheduled for Thursday, September 30, 2021",https://docs.fcc.gov/public/attachments/DOC-375606A1.pdf,https://www.fcc.gov/document/fcc-announces-tentative-agenda-september-open-meeting-7
"September 9, 2021","Hurricane Ida Communications Status Report for September 9, 2021","Communications Status Report for  Areas Impacted by Hurricane Ida September 9, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricane Ida for September 9, 2021",https://docs.fcc.gov/public/attachments/DOC-375605A1.pdf,https://www.fcc.gov/document/hurricane-ida-communications-status-report-september-9-2021
"September 8, 2021","Hurricane Ida Communications Status Report for September 8, 2021","Communications Status Report for  Areas Impacted by Hurricane Ida September 8, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricane Ida for September 8, 2021",https://docs.fcc.gov/public/attachments/DOC-375568A1.pdf,https://www.fcc.gov/document/hurricane-ida-communications-status-report-september-8-2021
"September 8, 2021",Starks Statement on Fifth Broadcast Station Ownership Report,Statement Of FCC Commissioner Geoffrey Starks On  Fifth Broadcast Station Ownership Repor,Sta,"Office of Commissioner Starks, Media Relation",unknown,https://docs.fcc.gov/public/attachments/DOC-375565A1.pdf,https://www.fcc.gov/document/starks-statement-fifth-broadcast-station-ownership-report
"September 7, 2021","Hurricane Ida Communications Status Report for September 7, 2021","Communications Status Report for  Areas Impacted by Hurricane Ida September 7, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricane Ida for September 7, 2021",https://docs.fcc.gov/public/attachments/DOC-375534A1.pdf,https://www.fcc.gov/document/hurricane-ida-communications-status-report-september-7-2021
"September 7, 2021","Carr Visits Ozarks, Focused on Connectivity, AG, Jobs, and Telehealth","Carr Visits the Ozarks, Including Events with Arkansas Governor Asa Hutchinson and Representatives French Hill, Billy Long, and Markwayne Mullin",News Relea,"Media Relations, Office of Commissioner C","Events Focus on Rural Connectivity, Agriculture, 5G Jobs, and Telehealth",https://docs.fcc.gov/public/attachments/DOC-375521A1.pdf,https://www.fcc.gov/document/carr-visits-ozarks-focused-connectivity-ag-jobs-and-telehealth
"September 7, 2021",FCC Seeks Comment on Broadband Access in Multi-Tenant Buildings,CC Seeks Comments On Competitive Access To Broadband In Apartment And Office Buildings,News Relea,"Wireline Competition, Media Relation","Tees Up Questions on Revenue Sharing Agreements Between Building Owners and Providers, and on Exclusive Wiring and Marketing Arrangem",https://docs.fcc.gov/public/attachments/DOC-375513A1.pdf,https://www.fcc.gov/document/fcc-seeks-comment-broadband-access-multi-tenant-buildings-0
"September 6, 2021","Hurricane Ida Communications Status Report for September 6, 2021","Communications Status Report for  Areas Impacted by Hurricane Ida September 6, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricane Ida for September 6, 2021",https://docs.fcc.gov/public/attachments/DOC-375504A1.pdf,https://www.fcc.gov/document/hurricane-ida-communications-status-report-september-6-2021
"September 5, 2021","Hurricane Ida Communications Status Report for September 5, 2021","Communications Status Report for  Areas Impacted by Hurricane Ida September 5, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricane Ida for September 5, 2021",https://docs.fcc.gov/public/attachments/DOC-375490A1.pdf,https://www.fcc.gov/document/hurricane-ida-communications-status-report-september-5-2021
"September 4, 2021","Hurricane Ida Communications Status Report for September 4, 2021","Communications Status Report for  Areas Impacted by Hurricane Ida September 4, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricane Ida for September 4, 2021",https://docs.fcc.gov/public/attachments/DOC-375489A1.pdf,https://www.fcc.gov/document/hurricane-ida-communications-status-report-september-4-2021
"September 3, 2021",FCC Narrows Disaster Information Reporting Area for Hurricane Ida,Public Safety & Homeland Security Bureau Announces Partial Deactivation Of The Disaster Information Reporting System  For Hurricane Ida,Public Noti,"Public Safety and Homeland Security, Media Relation",unknown,https://docs.fcc.gov/public/attachments/DA-21-1109A1.pdf,https://www.fcc.gov/document/fcc-narrows-disaster-information-reporting-area-hurricane-ida
"September 3, 2021","Hurricane Ida Communications Status Report for September 3, 2021","Communications Status Report for  Areas Impacted by Hurricane Ida September 3, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricane Ida for September 3, 2021",https://docs.fcc.gov/public/attachments/DOC-375487A1.pdf,https://www.fcc.gov/document/hurricane-ida-communications-status-report-september-3-2021
"September 3, 2021",FCC Acts to Provide Relief in Areas Affected by Hurricane Ida,CC Acts To Provide Relief In Areas Affected By Hurricane Ida,News Relea,"Wireline Competition, Public Safety and Homeland Security, Media Relations, Economics and Analytics, Wireless Telecommunication","Agency Extends Certain Regulatory and Filing Deadlines to Assist Consumers, Licensees and Communications Providers Affected by the Storm",https://docs.fcc.gov/public/attachments/DOC-375477A1.pdf,https://www.fcc.gov/document/fcc-acts-provide-relief-areas-affected-hurricane-ida
"September 2, 2021","Hurricane Ida Communications Status Report for September 2, 2021","Communications Status Report for  Areas Impacted by Hurricane Ida September 2, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricane Ida for September 2, 2021",https://docs.fcc.gov/public/attachments/DOC-375442A1.pdf,https://www.fcc.gov/document/hurricane-ida-communications-status-report-september-2-2021
"September 1, 2021","Hurricane Ida Communications Status Report for September 1, 2021","Communications Status Report for  Areas Impacted by Hurricane Ida September 1, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricane Ida for September 1, 2021",https://docs.fcc.gov/public/attachments/DOC-375403A1.pdf,https://www.fcc.gov/document/hurricane-ida-communications-status-report-september-1-2021
